seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	Clusters
chr11	121204667	121204792	126	*	Promoter	11	121204758	121222647	17890	1	238023	ENSMUST00000124925.7	0	ENSMUSG00000039307	Hexdc	hexosaminidase (glycosyl hydrolase family 20, catalytic domain) containing	SMRT CpG 6hr
chr11	121354338	121354463	126	*	Promoter	11	121327224	121354445	27222	2	66840	ENSMUST00000026173.12	0	ENSMUSG00000025173	Wdr45b	WD repeat domain 45B	SMRT CpG 6hr
chr12	3344396	3344521	126	*	Exon (ENSMUST00000180719.1/ENSMUST00000180719.1, exon 2 of 2)	12	3365132	3404064	38933	1	16570	ENSMUST00000220210.1	-20611	ENSMUSG00000020668	Kif3c	kinesin family member 3C	SMRT CpG 6hr
chr12	3349442	3349567	126	*	Intron (ENSMUST00000180719.1/ENSMUST00000180719.1, intron 1 of 1)	12	3365132	3404064	38933	1	16570	ENSMUST00000220210.1	-15565	ENSMUSG00000020668	Kif3c	kinesin family member 3C	SMRT CpG 6hr
chr12	3365049	3365174	126	*	Promoter	12	3365132	3404064	38933	1	16570	ENSMUST00000220210.1	0	ENSMUSG00000020668	Kif3c	kinesin family member 3C	SMRT CpG 6hr
chr12	8313238	8313363	126	*	Promoter	12	8313432	8323998	10567	1	58240	ENSMUST00000220199.1	-69	ENSMUSG00000020605	Hs1bp3	HCLS1 binding protein 3	SMRT CpG 6hr
chr12	8320230	8320355	126	*	Intron (ENSMUST00000220199.1/58240, intron 2 of 2)	12	8317611	8324033	6423	1	58240	ENSMUST00000220300.1	2619	ENSMUSG00000020605	Hs1bp3	HCLS1 binding protein 3	SMRT CpG 6hr
chr12	13145695	13145820	126	*	Distal Intergenic	12	13225161	13229379	4219	2	104721	ENSMUST00000221028.1	83559	ENSMUSG00000037149	Ddx1	DEAD (Asp-Glu-Ala-Asp) box polypeptide 1	SMRT CpG 6hr
chr12	80812019	80812144	126	*	Intron (ENSMUST00000220238.1/217684, intron 1 of 6)	12	80790559	80880835	90277	1	217684	ENSMUST00000068519.6	21460	ENSMUSG00000021133	Susd6	sushi domain containing 6	SMRT CpG 6hr
chr12	80832371	80832496	126	*	Intron (ENSMUST00000220238.1/217684, intron 2 of 6)	12	80790559	80880835	90277	1	217684	ENSMUST00000068519.6	41812	ENSMUSG00000021133	Susd6	sushi domain containing 6	SMRT CpG 6hr
chr12	80833688	80833813	126	*	Intron (ENSMUST00000220238.1/217684, intron 2 of 6)	12	80790559	80880835	90277	1	217684	ENSMUST00000068519.6	43129	ENSMUSG00000021133	Susd6	sushi domain containing 6	SMRT CpG 6hr
chr12	80846970	80847095	126	*	Intron (ENSMUST00000220238.1/217684, intron 2 of 6)	12	80790559	80880835	90277	1	217684	ENSMUST00000068519.6	56411	ENSMUSG00000021133	Susd6	sushi domain containing 6	SMRT CpG 6hr
chr12	80852201	80852326	126	*	Intron (ENSMUST00000220238.1/217684, intron 3 of 6)	12	80790559	80880835	90277	1	217684	ENSMUST00000068519.6	61642	ENSMUSG00000021133	Susd6	sushi domain containing 6	SMRT CpG 6hr
chr12	80853872	80853997	126	*	Intron (ENSMUST00000220238.1/217684, intron 3 of 6)	12	80790559	80880835	90277	1	217684	ENSMUST00000068519.6	63313	ENSMUSG00000021133	Susd6	sushi domain containing 6	SMRT CpG 6hr
chr12	81719885	81720010	126	*	Exon (ENSMUST00000221438.1/ENSMUST00000221438.1, exon 1 of 1)	12	81722039	81780874	58836	2	338372	ENSMUST00000222322.1	60864	ENSMUSG00000042724	Map3k9	mitogen-activated protein kinase kinase kinase 9	SMRT CpG 6hr
chr12	85437662	85437787	126	*	Distal Intergenic	12	85473890	85477273	3384	1	14281	ENSMUST00000021674.6	-36103	ENSMUSG00000021250	Fos	FBJ osteosarcoma oncogene	SMRT CpG 6hr
chr12	85468761	85468886	126	*	Distal Intergenic	12	85473890	85477273	3384	1	14281	ENSMUST00000021674.6	-5004	ENSMUSG00000021250	Fos	FBJ osteosarcoma oncogene	SMRT CpG 6hr
chr12	85510601	85510726	126	*	Distal Intergenic	12	85474911	85476063	1153	1	14281	ENSMUST00000134311.1	35690	ENSMUSG00000021250	Fos	FBJ osteosarcoma oncogene	SMRT CpG 6hr
chr12	85596073	85596198	126	*	Distal Intergenic	12	85599027	85639878	40852	1	81703	ENSMUST00000177587.8	-2829	ENSMUSG00000034271	Jdp2	Jun dimerization protein 2	SMRT CpG 6hr
chr12	85615657	85615782	126	*	Intron (ENSMUST00000177587.8/81703, intron 2 of 3)	12	85602222	85608292	6071	1	81703	ENSMUST00000222689.1	13435	ENSMUSG00000034271	Jdp2	Jun dimerization protein 2	SMRT CpG 6hr
chr12	85648102	85648227	126	*	Distal Intergenic	12	85686669	85709087	22419	1	53314	ENSMUST00000040536.5	-38442	ENSMUSG00000034266	Batf	basic leucine zipper transcription factor, ATF-like	SMRT CpG 6hr
chr12	85703666	85703791	126	*	Intron (ENSMUST00000040536.5/53314, intron 2 of 2)	12	85686669	85709087	22419	1	53314	ENSMUST00000040536.5	16997	ENSMUSG00000034266	Batf	basic leucine zipper transcription factor, ATF-like	SMRT CpG 6hr
chr12	85705735	85705860	126	*	Intron (ENSMUST00000040536.5/53314, intron 2 of 2)	12	85686669	85709087	22419	1	53314	ENSMUST00000040536.5	19066	ENSMUSG00000034266	Batf	basic leucine zipper transcription factor, ATF-like	SMRT CpG 6hr
chr12	85710703	85710828	126	*	Distal Intergenic	12	85686669	85709087	22419	1	53314	ENSMUST00000040536.5	24034	ENSMUSG00000034266	Batf	basic leucine zipper transcription factor, ATF-like	SMRT CpG 6hr
chr12	86819193	86819318	126	*	Distal Intergenic	12	86880701	86884798	4098	2	238330	ENSMUST00000038422.7	65480	ENSMUSG00000034168	Irf2bpl	interferon regulatory factor 2 binding protein-like	SMRT CpG 6hr
chr12	86897222	86897347	126	*	Distal Intergenic	12	86880701	86884798	4098	2	238330	ENSMUST00000038422.7	-12424	ENSMUSG00000034168	Irf2bpl	interferon regulatory factor 2 binding protein-like	SMRT CpG 6hr
chr12	91684256	91684381	126	*	Exon (ENSMUST00000167777.2/ENSMUST00000167777.2, exon 2 of 2)	12	91703413	91713974	10562	2	108800	ENSMUST00000111609.2	29593	ENSMUSG00000020961	Ston2	stonin 2	SMRT CpG 6hr
chr12	91691569	91691694	126	*	Intron (ENSMUST00000151945.1/ENSMUST00000151945.1, intron 3 of 3)	12	91703413	91713974	10562	2	108800	ENSMUST00000111609.2	22280	ENSMUSG00000020961	Ston2	stonin 2	SMRT CpG 6hr
chr12	91719222	91719347	126	*	Intron (ENSMUST00000052969.14/108800, intron 3 of 6)	12	91703413	91713974	10562	2	108800	ENSMUST00000111609.2	-5248	ENSMUSG00000020961	Ston2	stonin 2	SMRT CpG 6hr
chr12	91734784	91734909	126	*	Intron (ENSMUST00000052969.14/108800, intron 3 of 6)	12	91641543	91743855	102313	2	108800	ENSMUST00000164713.7	8946	ENSMUSG00000020961	Ston2	stonin 2	SMRT CpG 6hr
chr12	91736349	91736474	126	*	Intron (ENSMUST00000052969.14/108800, intron 3 of 6)	12	91641543	91743855	102313	2	108800	ENSMUST00000164713.7	7381	ENSMUSG00000020961	Ston2	stonin 2	SMRT CpG 6hr
chr12	91748261	91748386	126	*	Intron (ENSMUST00000052969.14/108800, intron 1 of 6)	12	91743618	91746084	2467	2	108800	ENSMUST00000166967.1	-2177	ENSMUSG00000020961	Ston2	stonin 2	SMRT CpG 6hr
chr12	91756921	91757046	126	*	Intron (ENSMUST00000052969.14/108800, intron 1 of 6)	12	91743618	91746084	2467	2	108800	ENSMUST00000166967.1	-10837	ENSMUSG00000020961	Ston2	stonin 2	SMRT CpG 6hr
chr12	91765560	91765685	126	*	Intron (ENSMUST00000052969.14/108800, intron 1 of 6)	12	91735054	91771170	36117	2	108800	ENSMUST00000170984.1	5485	ENSMUSG00000020961	Ston2	stonin 2	SMRT CpG 6hr
chr12	91766408	91766533	126	*	Intron (ENSMUST00000052969.14/108800, intron 1 of 6)	12	91735054	91771170	36117	2	108800	ENSMUST00000170984.1	4637	ENSMUSG00000020961	Ston2	stonin 2	SMRT CpG 6hr
chr12	98266227	98266352	126	*	Distal Intergenic	12	98268635	98276644	8010	1	14744	ENSMUST00000075072.5	-2283	ENSMUSG00000021886	Gpr65	G-protein coupled receptor 65	SMRT CpG 6hr
chr12	98283235	98283360	126	*	Distal Intergenic	12	98268635	98276644	8010	1	14744	ENSMUST00000075072.5	14600	ENSMUSG00000021886	Gpr65	G-protein coupled receptor 65	SMRT CpG 6hr
chr12	98283692	98283817	126	*	Distal Intergenic	12	98268635	98276644	8010	1	14744	ENSMUST00000075072.5	15057	ENSMUSG00000021886	Gpr65	G-protein coupled receptor 65	SMRT CpG 6hr
chr12	102451583	102451708	126	*	Intron (ENSMUST00000222873.1/ENSMUST00000222873.1, intron 1 of 2)	12	102394098	102439813	45716	2	19141	ENSMUST00000021607.8	-11770	ENSMUSG00000021190	Lgmn	legumain	SMRT CpG 6hr
chr12	102453722	102453847	126	*	Intron (ENSMUST00000222873.1/ENSMUST00000222873.1, intron 1 of 2)	12	102394098	102439813	45716	2	19141	ENSMUST00000021607.8	-13909	ENSMUSG00000021190	Lgmn	legumain	SMRT CpG 6hr
chr12	104214320	104214445	126	*	Promoter	12	104214544	104221123	6580	1	238393	ENSMUST00000121337.7	-99	ENSMUSG00000066363	Serpina3f	serine (or cysteine) peptidase inhibitor, clade A, member 3F	SMRT CpG 6hr
chr12	104225083	104225208	126	*	Distal Intergenic	12	104214633	104221123	6491	1	238393	ENSMUST00000101080.1	10450	ENSMUSG00000066363	Serpina3f	serine (or cysteine) peptidase inhibitor, clade A, member 3F	SMRT CpG 6hr
chr12	105001043	105001168	126	*	Intron (ENSMUST00000067005.10/212073, intron 1 of 16)	12	104932028	104998677	66650	2	212073	ENSMUST00000095439.10	-2366	ENSMUSG00000054150	Syne3	spectrin repeat containing, nuclear envelope family member 3	SMRT CpG 6hr
chr12	105013202	105013327	126	*	Distal Intergenic	12	104929933	105009809	79877	2	212073	ENSMUST00000067005.10	-3393	ENSMUSG00000054150	Syne3	spectrin repeat containing, nuclear envelope family member 3	SMRT CpG 6hr
chr12	111413472	111413597	126	*	Distal Intergenic	12	111417017	111424875	7859	1	74190	ENSMUST00000222126.1	-3420	ENSMUSG00000021280	Exoc3l4	exocyst complex component 3-like 4	SMRT CpG 6hr
chr12	111441749	111441874	126	*	Promoter	12	111442469	111455018	12550	1	21928	ENSMUST00000102745.9	-595	ENSMUSG00000021281	Tnfaip2	tumor necrosis factor, alpha-induced protein 2	SMRT CpG 6hr
chr12	111459409	111459534	126	*	Intron (ENSMUST00000221429.1/ENSMUST00000221429.1, intron 2 of 2)	12	111450519	111453626	3108	1	21928	ENSMUST00000127028.2	8890	ENSMUSG00000021281	Tnfaip2	tumor necrosis factor, alpha-induced protein 2	SMRT CpG 6hr
chr12	112895148	112895273	126	*	Distal Intergenic	12	112910455	112913180	2726	2	16450	ENSMUST00000221454.1	17907	ENSMUSG00000002799	Jag2	jagged 2	SMRT CpG 6hr
chr12	112896968	112897093	126	*	Distal Intergenic	12	112910455	112913180	2726	2	16450	ENSMUST00000221454.1	16087	ENSMUSG00000002799	Jag2	jagged 2	SMRT CpG 6hr
chr12	112897582	112897707	126	*	Distal Intergenic	12	112910455	112913180	2726	2	16450	ENSMUST00000221454.1	15473	ENSMUSG00000002799	Jag2	jagged 2	SMRT CpG 6hr
chr13	34078791	34078916	126	*	Promoter	13	34074274	34078007	3734	2	22151	ENSMUST00000056427.9	-784	ENSMUSG00000058672	Tubb2a	tubulin, beta 2A class IIA	SMRT CpG 6hr
chr13	34193428	34193553	126	*	Promoter	13	34182867	34193531	10665	2	73102	ENSMUST00000128392.1	0	ENSMUSG00000038267	Slc22a23	solute carrier family 22, member 23	SMRT CpG 6hr
chr13	34255320	34255445	126	*	Intron (ENSMUST00000148390.2/73102, intron 3 of 9)	13	34182867	34193531	10665	2	73102	ENSMUST00000128392.1	-61789	ENSMUSG00000038267	Slc22a23	solute carrier family 22, member 23	SMRT CpG 6hr
chr13	37793108	37793233	126	*	Intron (ENSMUST00000122842.7/68750, intron 1 of 3)	13	37778400	37893849	115450	1	68750	ENSMUST00000122842.7	14708	ENSMUSG00000039087	Rreb1	ras responsive element binding protein 1	SMRT CpG 6hr
chr13	37857949	37858074	126	*	Promoter	13	37857934	37893914	35981	1	68750	ENSMUST00000138110.7	15	ENSMUSG00000039087	Rreb1	ras responsive element binding protein 1	SMRT CpG 6hr
chr13	54188240	54188365	126	*	Distal Intergenic	13	54192129	54222432	30304	1	15466	ENSMUST00000038101.3	-3764	ENSMUSG00000034987	Hrh2	histamine receptor H2	SMRT CpG 6hr
chr13	54205385	54205510	126	*	Intron (ENSMUST00000038101.3/15466, intron 1 of 2)	13	54214007	54236180	22174	1	15466	ENSMUST00000209846.1	-8497	ENSMUSG00000034987	Hrh2	histamine receptor H2	SMRT CpG 6hr
chr13	54207173	54207298	126	*	Intron (ENSMUST00000038101.3/15466, intron 1 of 2)	13	54214007	54236180	22174	1	15466	ENSMUST00000209846.1	-6709	ENSMUSG00000034987	Hrh2	histamine receptor H2	SMRT CpG 6hr
chr13	54218384	54218509	126	*	Intron (ENSMUST00000038101.3/15466, intron 2 of 2)	13	54214007	54236180	22174	1	15466	ENSMUST00000211742.1	4377	ENSMUSG00000034987	Hrh2	histamine receptor H2	SMRT CpG 6hr
chr13	54223335	54223460	126	*	Intron (ENSMUST00000209846.1/15466, intron 1 of 1)	13	54214007	54236180	22174	1	15466	ENSMUST00000211742.1	9328	ENSMUSG00000034987	Hrh2	histamine receptor H2	SMRT CpG 6hr
chr13	75707487	75707612	126	*	Promoter	13	75707585	75761942	54358	1	192657	ENSMUST00000220572.1	0	ENSMUSG00000001542	Ell2	elongation factor RNA polymerase II 2	SMRT CpG 6hr
chr13	75789513	75789638	126	*	Distal Intergenic	13	75761983	75770695	8713	1	192657	ENSMUST00000221979.1	27530	ENSMUSG00000001542	Ell2	elongation factor RNA polymerase II 2	SMRT CpG 6hr
chr13	115101749	115101874	126	*	Promoter	13	115034064	115101877	67814	2	109700	ENSMUST00000224493.1	3	ENSMUSG00000042284	Itga1	integrin alpha 1	SMRT CpG 6hr
chr13	115117413	115117538	126	*	Distal Intergenic	13	114953096	115101964	148869	2	109700	ENSMUST00000061673.8	-15449	ENSMUSG00000042284	Itga1	integrin alpha 1	SMRT CpG 6hr
chr13	115136791	115136916	126	*	Distal Intergenic	13	114953096	115101964	148869	2	109700	ENSMUST00000061673.8	-34827	ENSMUSG00000042284	Itga1	integrin alpha 1	SMRT CpG 6hr
chr13	115178338	115178463	126	*	Distal Intergenic	13	114953096	115101964	148869	2	109700	ENSMUST00000061673.8	-76374	ENSMUSG00000042284	Itga1	integrin alpha 1	SMRT CpG 6hr
chr13	115209564	115209689	126	*	Distal Intergenic	13	114953096	115101964	148869	2	109700	ENSMUST00000061673.8	-107600	ENSMUSG00000042284	Itga1	integrin alpha 1	SMRT CpG 6hr
chr13	115209961	115210086	126	*	Distal Intergenic	13	114953096	115101964	148869	2	109700	ENSMUST00000061673.8	-107997	ENSMUSG00000042284	Itga1	integrin alpha 1	SMRT CpG 6hr
chr14	20885256	20885381	126	*	Distal Intergenic	14	20929398	20998781	69384	1	22330	ENSMUST00000226113.1	-44017	ENSMUSG00000021823	Vcl	vinculin	SMRT CpG 6hr
chr14	20924178	20924303	126	*	Distal Intergenic	14	20929398	20998781	69384	1	22330	ENSMUST00000226113.1	-5095	ENSMUSG00000021823	Vcl	vinculin	SMRT CpG 6hr
chr14	20928202	20928327	126	*	Distal Intergenic	14	20929398	20998781	69384	1	22330	ENSMUST00000226113.1	-1071	ENSMUSG00000021823	Vcl	vinculin	SMRT CpG 6hr
chr14	33213893	33214018	126	*	Promoter	14	33214026	33217109	3084	1	239027	ENSMUST00000165792.2	-8	ENSMUSG00000063506	Arhgap22	Rho GTPase activating protein 22	SMRT CpG 6hr
chr14	33319578	33319703	126	*	Promoter	14	33319703	33369934	50232	1	239027	ENSMUST00000111955.1	0	ENSMUSG00000063506	Arhgap22	Rho GTPase activating protein 22	SMRT CpG 6hr
chr14	33324682	33324807	126	*	Intron (ENSMUST00000111956.8/239027, intron 4 of 10)	14	33319703	33369934	50232	1	239027	ENSMUST00000111955.1	4979	ENSMUSG00000063506	Arhgap22	Rho GTPase activating protein 22	SMRT CpG 6hr
chr14	55743878	55744003	126	*	Exon (ENSMUST00000128802.7/52585, exon 2 of 8)	14	55739020	55745599	6580	2	52585	ENSMUST00000128802.7	1596	ENSMUSG00000002332	Dhrs1	dehydrogenase/reductase (SDR family) member 1	SMRT CpG 6hr
chr14	55745661	55745786	126	*	Promoter	14	55739020	55745690	6671	2	52585	ENSMUST00000002403.9	0	ENSMUSG00000002332	Dhrs1	dehydrogenase/reductase (SDR family) member 1	SMRT CpG 6hr
chr14	62808812	62808937	126	*	Intron (ENSMUST00000181344.1/71000, intron 2 of 6)	14	62837678	62961509	123832	1	268752	ENSMUST00000014691.9	-28741	ENSMUSG00000014547	Wdfy2	WD repeat and FYVE domain containing 2	SMRT CpG 6hr
chr14	121823186	121823311	126	*	Distal Intergenic	14	121543426	121797837	254412	2	105445	ENSMUST00000100299.10	-25349	ENSMUSG00000025558	Dock9	dedicator of cytokinesis 9	SMRT CpG 6hr
chr15	5414587	5414712	126	*	Distal Intergenic	15	5496266	5594984	98719	1	71432	ENSMUST00000211750.1	-81554	ENSMUSG00000110018	5430437J10Rik	RIKEN cDNA 5430437J10 gene	SMRT CpG 6hr
chr15	5416113	5416238	126	*	Distal Intergenic	15	5496266	5594984	98719	1	71432	ENSMUST00000211750.1	-80028	ENSMUSG00000110018	5430437J10Rik	RIKEN cDNA 5430437J10 gene	SMRT CpG 6hr
chr15	5446539	5446664	126	*	Distal Intergenic	15	5496266	5594984	98719	1	71432	ENSMUST00000211750.1	-49602	ENSMUSG00000110018	5430437J10Rik	RIKEN cDNA 5430437J10 gene	SMRT CpG 6hr
chr15	5495277	5495402	126	*	Promoter	15	5496266	5594984	98719	1	71432	ENSMUST00000211750.1	-864	ENSMUSG00000110018	5430437J10Rik	RIKEN cDNA 5430437J10 gene	SMRT CpG 6hr
chr15	5495581	5495706	126	*	Promoter	15	5496266	5594984	98719	1	71432	ENSMUST00000211750.1	-560	ENSMUSG00000110018	5430437J10Rik	RIKEN cDNA 5430437J10 gene	SMRT CpG 6hr
chr15	5496064	5496189	126	*	Promoter	15	5496266	5594984	98719	1	71432	ENSMUST00000211750.1	-77	ENSMUSG00000110018	5430437J10Rik	RIKEN cDNA 5430437J10 gene	SMRT CpG 6hr
chr15	5517474	5517599	126	*	Intron (ENSMUST00000211750.1/71432, intron 2 of 8)	15	5496318	5594983	98666	1	71432	ENSMUST00000228069.1	21156	ENSMUSG00000110018	5430437J10Rik	RIKEN cDNA 5430437J10 gene	SMRT CpG 6hr
chr15	7088955	7089080	126	*	Distal Intergenic	15	7090614	7164566	73953	1	16880	ENSMUST00000228723.1	-1534	ENSMUSG00000054263	Lifr	LIF receptor alpha	SMRT CpG 6hr
chr15	7092421	7092546	126	*	Intron (ENSMUST00000228723.1/16880, intron 1 of 4)	15	7090614	7164566	73953	1	16880	ENSMUST00000228723.1	1807	ENSMUSG00000054263	Lifr	LIF receptor alpha	SMRT CpG 6hr
chr15	7114033	7114158	126	*	Intron (ENSMUST00000228723.1/16880, intron 1 of 4)	15	7129559	7191743	62185	1	16880	ENSMUST00000067190.11	-15401	ENSMUSG00000054263	Lifr	LIF receptor alpha	SMRT CpG 6hr
chr15	7129581	7129706	126	*	Promoter	15	7129572	7185343	55772	1	16880	ENSMUST00000164529.8	9	ENSMUSG00000054263	Lifr	LIF receptor alpha	SMRT CpG 6hr
chr15	27709328	27709453	126	*	Distal Intergenic	15	27735050	27736522	1473	2	223435	ENSMUST00000228054.1	27069	ENSMUSG00000022263	Trio	triple functional domain (PTPRF interacting)	SMRT CpG 6hr
chr15	27863070	27863195	126	*	Intron (ENSMUST00000090247.6/223435, intron 11 of 56)	15	27746900	27841741	94842	2	223435	ENSMUST00000226644.1	-21329	ENSMUSG00000022263	Trio	triple functional domain (PTPRF interacting)	SMRT CpG 6hr
chr15	27872361	27872486	126	*	Intron (ENSMUST00000090247.6/223435, intron 10 of 56)	15	27746900	27841741	94842	2	223435	ENSMUST00000226644.1	-30620	ENSMUSG00000022263	Trio	triple functional domain (PTPRF interacting)	SMRT CpG 6hr
chr15	38518284	38518409	126	*	Promoter	15	38500436	38518221	17786	2	54375	ENSMUST00000127848.1	-63	ENSMUSG00000037458	Azin1	antizyme inhibitor 1	SMRT CpG 6hr
chr15	38519371	38519496	126	*	Promoter	15	38487427	38519266	31840	2	54375	ENSMUST00000065308.12	-105	ENSMUSG00000037458	Azin1	antizyme inhibitor 1	SMRT CpG 6hr
chr15	53104101	53104226	126	*	Intron (ENSMUST00000077273.8/14042, intron 3 of 10)	15	53089931	53107868	17938	2	14042	ENSMUST00000140798.1	3642	ENSMUSG00000061731	Ext1	exostoses (multiple) 1	SMRT CpG 6hr
chr15	53222571	53222696	126	*	Intron (ENSMUST00000077273.8/14042, intron 1 of 10)	15	53083146	53196255	113110	2	14042	ENSMUST00000110244.1	-26316	ENSMUSG00000061731	Ext1	exostoses (multiple) 1	SMRT CpG 6hr
chr15	53235534	53235659	126	*	Intron (ENSMUST00000077273.8/14042, intron 1 of 10)	15	53083146	53196255	113110	2	14042	ENSMUST00000110244.1	-39279	ENSMUSG00000061731	Ext1	exostoses (multiple) 1	SMRT CpG 6hr
chr15	53324325	53324450	126	*	Intron (ENSMUST00000077273.8/14042, intron 1 of 10)	15	53068664	53345659	276996	2	14042	ENSMUST00000133362.7	21209	ENSMUSG00000061731	Ext1	exostoses (multiple) 1	SMRT CpG 6hr
chr15	53400461	53400586	126	*	Distal Intergenic	15	53064038	53346159	282122	2	14042	ENSMUST00000077273.8	-54302	ENSMUSG00000061731	Ext1	exostoses (multiple) 1	SMRT CpG 6hr
chr15	53415963	53416088	126	*	Distal Intergenic	15	53064038	53346159	282122	2	14042	ENSMUST00000077273.8	-69804	ENSMUSG00000061731	Ext1	exostoses (multiple) 1	SMRT CpG 6hr
chr15	66845464	66845589	126	*	Intron (ENSMUST00000065916.13/21819, intron 45 of 47)	15	66782542	66831829	49288	2	20491	ENSMUST00000168522.1	-13635	ENSMUSG00000022372	Sla	src-like adaptor	SMRT CpG 6hr
chr15	66856602	66856727	126	*	Distal Intergenic	15	66782542	66831829	49288	2	20491	ENSMUST00000168522.1	-24773	ENSMUSG00000022372	Sla	src-like adaptor	SMRT CpG 6hr
chr15	67116844	67116969	126	*	Intron (ENSMUST00000229028.1/20442, intron 3 of 8)	15	67102875	67113992	11118	2	20442	ENSMUST00000092640.5	-2852	ENSMUSG00000013846	St3gal1	ST3 beta-galactoside alpha-2,3-sialyltransferase 1	SMRT CpG 6hr
chr15	67174133	67174258	126	*	Intron (ENSMUST00000229028.1/20442, intron 1 of 8)	15	67106285	67176712	70428	2	20442	ENSMUST00000229742.1	2454	ENSMUSG00000013846	St3gal1	ST3 beta-galactoside alpha-2,3-sialyltransferase 1	SMRT CpG 6hr
chr15	67174641	67174766	126	*	Intron (ENSMUST00000229028.1/20442, intron 1 of 8)	15	67106285	67176712	70428	2	20442	ENSMUST00000229742.1	1946	ENSMUSG00000013846	St3gal1	ST3 beta-galactoside alpha-2,3-sialyltransferase 1	SMRT CpG 6hr
chr15	76188443	76188568	126	*	Promoter	15	76175380	76188043	12664	2	18810	ENSMUST00000165210.7	-400	ENSMUSG00000022565	Plec	plectin	SMRT CpG 6hr
chr15	76196682	76196807	126	*	Promoter	15	76170976	76195710	24735	2	18810	ENSMUST00000023226.12	-972	ENSMUSG00000022565	Plec	plectin	SMRT CpG 6hr
chr15	78591908	78592033	126	*	Distal Intergenic	15	78597047	78622019	24973	1	72318	ENSMUST00000043069.5	-5014	ENSMUSG00000018008	Cyth4	cytohesin 4	SMRT CpG 6hr
chr15	78599327	78599452	126	*	Intron (ENSMUST00000043069.5/72318, intron 1 of 12)	15	78597149	78619118	21970	1	72318	ENSMUST00000229248.1	2178	ENSMUSG00000018008	Cyth4	cytohesin 4	SMRT CpG 6hr
chr15	80582736	80582861	126	*	Intron (ENSMUST00000229980.1/17444, intron 1 of 7)	15	80572594	80648793	76200	1	17444	ENSMUST00000230856.1	10142	ENSMUSG00000042351	Grap2	GRB2-related adaptor protein 2	SMRT CpG 6hr
chr15	80619910	80620035	126	*	Intron (ENSMUST00000229980.1/17444, intron 1 of 7)	15	80623483	80652854	29372	1	17444	ENSMUST00000043149.8	-3448	ENSMUSG00000042351	Grap2	GRB2-related adaptor protein 2	SMRT CpG 6hr
chr15	84829555	84829680	126	*	Intron (ENSMUST00000016768.11/271305, intron 2 of 12)	15	84785381	84855110	69730	2	271305	ENSMUST00000016768.11	25430	ENSMUSG00000016624	Phf21b	PHD finger protein 21B	SMRT CpG 6hr
chr15	84848238	84848363	126	*	Intron (ENSMUST00000016768.11/271305, intron 2 of 12)	15	84785381	84855110	69730	2	271305	ENSMUST00000016768.11	6747	ENSMUSG00000016624	Phf21b	PHD finger protein 21B	SMRT CpG 6hr
chr15	84987285	84987410	126	*	Promoter	15	84945720	84987971	42252	2	223739	ENSMUST00000165743.1	561	ENSMUSG00000036046	5031439G07Rik	RIKEN cDNA 5031439G07 gene	SMRT CpG 6hr
chr15	84994557	84994682	126	*	Distal Intergenic	15	84943936	84988000	44065	2	223739	ENSMUST00000047144.12	-6557	ENSMUSG00000036046	5031439G07Rik	RIKEN cDNA 5031439G07 gene	SMRT CpG 6hr
chr15	84995246	84995371	126	*	Distal Intergenic	15	84943936	84988000	44065	2	223739	ENSMUST00000047144.12	-7246	ENSMUSG00000036046	5031439G07Rik	RIKEN cDNA 5031439G07 gene	SMRT CpG 6hr
chr15	99416673	99416798	126	*	Distal Intergenic	15	99424015	99424533	519	2	380969	ENSMUST00000160500.1	7735	ENSMUSG00000023009	Nckap5l	NCK-associated protein 5-like	SMRT CpG 6hr
chr15	100422933	100423058	126	*	Promoter	15	100387898	100423055	35158	2	18174	ENSMUST00000023774.11	0	ENSMUSG00000023030	Slc11a2	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 2	SMRT CpG 6hr
chr15	100667683	100667808	126	*	Intron (ENSMUST00000183211.7/668218, intron 1 of 10)	15	100641083	100669505	28423	2	668218	ENSMUST00000182814.7	1697	ENSMUSG00000098112	Bin2	bridging integrator 2	SMRT CpG 6hr
chr15	100673929	100674054	126	*	Downstream (<1kb)	15	100641077	100669553	28477	2	668218	ENSMUST00000183211.7	-4376	ENSMUSG00000098112	Bin2	bridging integrator 2	SMRT CpG 6hr
chr15	101246520	101246645	126	*	Distal Intergenic	15	101254269	101274795	20527	1	15370	ENSMUST00000228985.1	-7624	ENSMUSG00000023034	Nr4a1	nuclear receptor subfamily 4, group A, member 1	SMRT CpG 6hr
chr15	101247162	101247287	126	*	Distal Intergenic	15	101254269	101274795	20527	1	15370	ENSMUST00000228985.1	-6982	ENSMUSG00000023034	Nr4a1	nuclear receptor subfamily 4, group A, member 1	SMRT CpG 6hr
chr15	101252707	101252832	126	*	Distal Intergenic	15	101254269	101274795	20527	1	15370	ENSMUST00000228985.1	-1437	ENSMUSG00000023034	Nr4a1	nuclear receptor subfamily 4, group A, member 1	SMRT CpG 6hr
chr15	101266643	101266768	126	*	Promoter	15	101266846	101270124	3279	1	15370	ENSMUST00000230814.1	-78	ENSMUSG00000023034	Nr4a1	nuclear receptor subfamily 4, group A, member 1	SMRT CpG 6hr
