seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	Clusters
chr12	105013185	105013326	142	*	Distal Intergenic	12	104929933	105009809	79877	2	212073	ENSMUST00000067005.10	-3376	ENSMUSG00000054150	Syne3	spectrin repeat containing, nuclear envelope family member 3	SMRT Uns
chr12	110957043	110957184	142	*	Intron (ENSMUST00000165978.2/104859, intron 17 of 19)	12	110976426	110978255	1830	2	74251	ENSMUST00000148765.1	21071	ENSMUSG00000037904	Ankrd9	ankyrin repeat domain 9	SMRT Uns
chr12	111413429	111413570	142	*	Distal Intergenic	12	111417017	111424875	7859	1	74190	ENSMUST00000222126.1	-3447	ENSMUSG00000021280	Exoc3l4	exocyst complex component 3-like 4	SMRT Uns
chr12	111946835	111946976	142	*	Distal Intergenic	12	111941991	111944484	2494	2	77675	ENSMUST00000221314.1	-2351	ENSMUSG00000113769	5033406O09Rik	RIKEN cDNA 5033406O09 gene	SMRT Uns
chr12	112587107	112587248	142	*	Distal Intergenic	12	112588784	112614957	26174	1	70435	ENSMUST00000101029.3	-1536	ENSMUSG00000037679	Inf2	inverted formin, FH2 and WH2 domain containing	SMRT Uns
chr12	112632979	112633120	142	*	Exon (ENSMUST00000021726.7/11565, exon 5 of 13)	12	112639372	112641201	1830	1	11565	ENSMUST00000221720.1	-6252	ENSMUSG00000011148	Adssl1	adenylosuccinate synthetase like 1	SMRT Uns
chr12	112707134	112707275	142	*	Distal Intergenic	12	112720455	112724713	4259	1	217882	ENSMUST00000220942.1	-13180	ENSMUSG00000072825	Cep170b	centrosomal protein 170B	SMRT Uns
chr12	112724218	112724359	142	*	Promoter	12	112724619	112745655	21037	1	217882	ENSMUST00000220627.1	-260	ENSMUSG00000072825	Cep170b	centrosomal protein 170B	SMRT Uns
chr12	112746758	112746899	142	*	Distal Intergenic	12	112743964	112744829	866	1	217882	ENSMUST00000221125.1	2794	ENSMUSG00000072825	Cep170b	centrosomal protein 170B	SMRT Uns
chr12	112860780	112860921	142	*	Promoter	12	112850873	112860952	10080	2	56696	ENSMUST00000021729.8	31	ENSMUSG00000021298	Gpr132	G protein-coupled receptor 132	SMRT Uns
chr12	112867446	112867587	142	*	Promoter	12	112853147	112868228	15082	2	56696	ENSMUST00000222776.1	641	ENSMUSG00000021298	Gpr132	G protein-coupled receptor 132	SMRT Uns
chr13	31949448	31949589	142	*	Intron (ENSMUST00000041859.8/218138, intron 7 of 10)	13	31806633	31812476	5844	1	17300	ENSMUST00000062292.4	142815	ENSMUSG00000050295	Foxc1	forkhead box C1	SMRT Uns
chr13	34046574	34046715	142	*	Intron (ENSMUST00000040656.7/68021, intron 2 of 6)	13	34049205	34060504	11300	1	68021	ENSMUST00000220717.1	-2490	ENSMUSG00000038286	Bphl	biphenyl hydrolase-like (serine hydrolase, breast epithelial mucin-associated antigen)	SMRT Uns
chr13	34050612	34050753	142	*	Intron (ENSMUST00000040656.7/68021, intron 4 of 6)	13	34049205	34060504	11300	1	68021	ENSMUST00000220717.1	1407	ENSMUSG00000038286	Bphl	biphenyl hydrolase-like (serine hydrolase, breast epithelial mucin-associated antigen)	SMRT Uns
chr13	34051764	34051905	142	*	Intron (ENSMUST00000040656.7/68021, intron 4 of 6)	13	34049205	34060504	11300	1	68021	ENSMUST00000220717.1	2559	ENSMUSG00000038286	Bphl	biphenyl hydrolase-like (serine hydrolase, breast epithelial mucin-associated antigen)	SMRT Uns
chr13	34064117	34064258	142	*	Intron (ENSMUST00000040656.7/68021, intron 6 of 6)	13	34060526	34074071	13546	1	68021	ENSMUST00000223251.1	3591	ENSMUSG00000038286	Bphl	biphenyl hydrolase-like (serine hydrolase, breast epithelial mucin-associated antigen)	SMRT Uns
chr13	34187744	34187885	142	*	Intron (ENSMUST00000148390.2/73102, intron 9 of 9)	13	34182867	34193531	10665	2	73102	ENSMUST00000128392.1	5646	ENSMUSG00000038267	Slc22a23	solute carrier family 22, member 23	SMRT Uns
chr13	34188650	34188791	142	*	Intron (ENSMUST00000148390.2/73102, intron 9 of 9)	13	34182867	34193531	10665	2	73102	ENSMUST00000128392.1	4740	ENSMUSG00000038267	Slc22a23	solute carrier family 22, member 23	SMRT Uns
chr13	34236878	34237019	142	*	Intron (ENSMUST00000148390.2/73102, intron 3 of 9)	13	34182867	34193531	10665	2	73102	ENSMUST00000128392.1	-43347	ENSMUSG00000038267	Slc22a23	solute carrier family 22, member 23	SMRT Uns
chr13	34245310	34245451	142	*	Intron (ENSMUST00000148390.2/73102, intron 3 of 9)	13	34182867	34193531	10665	2	73102	ENSMUST00000128392.1	-51779	ENSMUSG00000038267	Slc22a23	solute carrier family 22, member 23	SMRT Uns
chr13	34254867	34255008	142	*	Intron (ENSMUST00000148390.2/73102, intron 3 of 9)	13	34182867	34193531	10665	2	73102	ENSMUST00000128392.1	-61336	ENSMUSG00000038267	Slc22a23	solute carrier family 22, member 23	SMRT Uns
chr13	34255288	34255429	142	*	Intron (ENSMUST00000148390.2/73102, intron 3 of 9)	13	34182867	34193531	10665	2	73102	ENSMUST00000128392.1	-61757	ENSMUSG00000038267	Slc22a23	solute carrier family 22, member 23	SMRT Uns
chr13	34344100	34344241	142	*	Promoter	13	34221370	34344203	122834	2	73102	ENSMUST00000143353.1	0	ENSMUSG00000038267	Slc22a23	solute carrier family 22, member 23	SMRT Uns
chr13	56609454	56609595	142	*	Promoter	13	56609523	56639562	30040	1	21810	ENSMUST00000225600.1	0	ENSMUSG00000035493	Tgfbi	transforming growth factor, beta induced	SMRT Uns
chr13	56611963	56612104	142	*	Intron (ENSMUST00000225600.1/21810, intron 1 of 16)	13	56609586	56639358	29773	1	21810	ENSMUST00000045173.9	2377	ENSMUSG00000035493	Tgfbi	transforming growth factor, beta induced	SMRT Uns
chr13	56631432	56631573	142	*	Promoter	13	56631213	56632543	1331	1	21810	ENSMUST00000226024.1	219	ENSMUSG00000035493	Tgfbi	transforming growth factor, beta induced	SMRT Uns
chr13	65278659	65278800	142	*	Promoter	13	65278814	65297795	18982	1	170936	ENSMUST00000126879.7	-14	ENSMUSG00000021514	Zfp369	zinc finger protein 369	SMRT Uns
chr14	20695236	20695377	142	*	Promoter	14	20694977	20700195	5219	1	73068	ENSMUST00000225804.1	259	ENSMUSG00000039357	Fut11	fucosyltransferase 11	SMRT Uns
chr14	25747637	25747778	142	*	Intron (ENSMUST00000069180.7/71918, intron 2 of 3)	14	25711642	25769039	57398	2	71918	ENSMUST00000069180.7	21261	ENSMUSG00000055538	Zcchc24	zinc finger, CCHC domain containing 24	SMRT Uns
chr14	25780741	25780882	142	*	Distal Intergenic	14	25711642	25769039	57398	2	71918	ENSMUST00000069180.7	-11702	ENSMUSG00000055538	Zcchc24	zinc finger, CCHC domain containing 24	SMRT Uns
chr14	52008980	52009121	142	*	Exon (ENSMUST00000226522.1/69890, exon 3 of 5)	14	52006714	52007676	963	2	69890	ENSMUST00000226474.1	-1304	ENSMUSG00000049295	Zfp219	zinc finger protein 219	SMRT Uns
chr14	52019672	52019813	142	*	Promoter	14	52006086	52019688	13603	2	69890	ENSMUST00000166169.3	0	ENSMUSG00000049295	Zfp219	zinc finger protein 219	SMRT Uns
chr14	54408621	54408762	142	*	Promoter	14	54369442	54409460	40019	2	20540	ENSMUST00000000984.8	698	ENSMUSG00000000958	Slc7a7	solute carrier family 7 (cationic amino acid transporter, y+ system), member 7	SMRT Uns
chr14	59260223	59260364	142	*	Distal Intergenic	14	59276913	59297522	20610	2	219131	ENSMUST00000062307.4	37158	ENSMUSG00000044703	Phf11a	PHD finger protein 11A	SMRT Uns
chr14	59297460	59297601	142	*	Promoter	14	59276913	59297522	20610	2	219131	ENSMUST00000062307.4	0	ENSMUSG00000044703	Phf11a	PHD finger protein 11A	SMRT Uns
chr14	65098076	65098217	142	*	Promoter	14	65052060	65098106	46047	2	54616	ENSMUST00000022550.7	0	ENSMUSG00000021978	Extl3	exostoses (multiple)-like 3	SMRT Uns
chr14	65100541	65100682	142	*	Intron (ENSMUST00000223989.1/54616, intron 1 of 2)	14	65052060	65098106	46047	2	54616	ENSMUST00000022550.7	-2435	ENSMUSG00000021978	Extl3	exostoses (multiple)-like 3	SMRT Uns
chr14	65102110	65102251	142	*	Intron (ENSMUST00000223989.1/54616, intron 1 of 2)	14	65052060	65098106	46047	2	54616	ENSMUST00000022550.7	-4004	ENSMUSG00000021978	Extl3	exostoses (multiple)-like 3	SMRT Uns
chr14	65150062	65150203	142	*	Promoter	14	65077750	65149855	72106	2	54616	ENSMUST00000223989.1	-207	ENSMUSG00000021978	Extl3	exostoses (multiple)-like 3	SMRT Uns
chr14	69908820	69908961	142	*	Intron (ENSMUST00000022678.4/73523, intron 3 of 6)	14	69840420	70059918	219499	1	73523	ENSMUST00000022678.4	68400	ENSMUSG00000022085	Pebp4	phosphatidylethanolamine binding protein 4	SMRT Uns
chr14	99587845	99587986	142	*	Distal Intergenic	14	99299154	99305326	6173	1	12224	ENSMUST00000226784.1	288691	ENSMUSG00000005148	Klf5	Kruppel-like factor 5	SMRT Uns
chr15	7092320	7092461	142	*	Intron (ENSMUST00000228723.1/16880, intron 1 of 4)	15	7090614	7164566	73953	1	16880	ENSMUST00000228723.1	1706	ENSMUSG00000054263	Lifr	LIF receptor alpha	SMRT Uns
chr15	7114031	7114172	142	*	Intron (ENSMUST00000228723.1/16880, intron 1 of 4)	15	7129559	7191743	62185	1	16880	ENSMUST00000067190.11	-15387	ENSMUSG00000054263	Lifr	LIF receptor alpha	SMRT Uns
chr15	7152833	7152974	142	*	Intron (ENSMUST00000228723.1/16880, intron 1 of 4)	15	7154353	7197489	43137	1	16880	ENSMUST00000171588.1	-1379	ENSMUSG00000054263	Lifr	LIF receptor alpha	SMRT Uns
chr15	7161595	7161736	142	*	Intron (ENSMUST00000228723.1/16880, intron 4 of 4)	15	7154353	7197489	43137	1	16880	ENSMUST00000171588.1	7242	ENSMUSG00000054263	Lifr	LIF receptor alpha	SMRT Uns
chr15	34356776	34356917	142	*	Promoter	15	34349176	34356421	7246	2	77358	ENSMUST00000179647.1	-355	ENSMUSG00000094447	9430069I07Rik	RIKEN cDNA 9430069I07 gene	SMRT Uns
chr15	34397560	34397701	142	*	Intron (ENSMUST00000163455.8/17181, intron 6 of 18)	15	34349051	34357872	8822	2	77358	ENSMUST00000227772.1	-39688	ENSMUSG00000094447	9430069I07Rik	RIKEN cDNA 9430069I07 gene	SMRT Uns
chr15	73492361	73492502	142	*	Distal Intergenic	15	73512560	73572242	59683	1	105841	ENSMUST00000043414.11	-20058	ENSMUSG00000036661	Dennd3	DENN/MADD domain containing 3	SMRT Uns
chr15	76188443	76188584	142	*	Promoter	15	76175380	76188043	12664	2	18810	ENSMUST00000165210.7	-400	ENSMUSG00000022565	Plec	plectin	SMRT Uns
chr15	76196722	76196863	142	*	Intron (ENSMUST00000054449.13/18810, intron 1 of 32)	15	76170976	76195710	24735	2	18810	ENSMUST00000023226.12	-1012	ENSMUSG00000022565	Plec	plectin	SMRT Uns
chr15	76198788	76198929	142	*	Promoter	15	76170976	76199406	28431	2	18810	ENSMUST00000169438.7	477	ENSMUSG00000022565	Plec	plectin	SMRT Uns
chr15	77610402	77610543	142	*	Distal Intergenic	15	77583819	77596125	12307	2	328561	ENSMUST00000089465.5	-14277	ENSMUSG00000050014	Apol10b	apolipoprotein L 10B	SMRT Uns
chr15	79834088	79834229	142	*	Promoter	15	79827837	79834226	6390	2	494448	ENSMUST00000109623.7	0	ENSMUSG00000089715	Cbx6	chromobox 6	SMRT Uns
chr15	80088775	80088916	142	*	Intron (ENSMUST00000185306.2/27367, intron 1 of 3)	15	80091334	80113441	22108	1	20972	ENSMUST00000009728.12	-2418	ENSMUSG00000022415	Syngr1	synaptogyrin 1	SMRT Uns
chr15	82218991	82219132	142	*	Downstream (2-3kb)	15	82223060	82224302	1243	2	72049	ENSMUST00000229984.1	5170	ENSMUSG00000068105	Tnfrsf13c	tumor necrosis factor receptor superfamily, member 13c	SMRT Uns
chr15	82225933	82226074	142	*	Distal Intergenic	15	82223023	82224369	1347	2	72049	ENSMUST00000231049.1	-1564	ENSMUSG00000068105	Tnfrsf13c	tumor necrosis factor receptor superfamily, member 13c	SMRT Uns
chr15	84829543	84829684	142	*	Intron (ENSMUST00000016768.11/271305, intron 2 of 12)	15	84785381	84855110	69730	2	271305	ENSMUST00000016768.11	25426	ENSMUSG00000016624	Phf21b	PHD finger protein 21B	SMRT Uns
chr15	96007167	96007308	142	*	Distal Intergenic	15	96051603	96054825	3223	2	402773	ENSMUST00000230782.1	47517	ENSMUSG00000078925	D030018L15Rik	nuclear receptor coactivator 2 pseudogene	SMRT Uns
chr15	96014541	96014682	142	*	Distal Intergenic	15	96051603	96054825	3223	2	402773	ENSMUST00000230782.1	40143	ENSMUSG00000078925	D030018L15Rik	nuclear receptor coactivator 2 pseudogene	SMRT Uns
chr15	96085804	96085945	142	*	Distal Intergenic	15	96073338	96079553	6216	2	402773	ENSMUST00000140253.1	-6251	ENSMUSG00000078925	D030018L15Rik	nuclear receptor coactivator 2 pseudogene	SMRT Uns
chr15	96138922	96139063	142	*	Intron (ENSMUST00000180852.1/70040, intron 5 of 6)	15	96073338	96079553	6216	2	402773	ENSMUST00000140253.1	-59369	ENSMUSG00000078925	D030018L15Rik	nuclear receptor coactivator 2 pseudogene	SMRT Uns
chr15	96139319	96139460	142	*	Intron (ENSMUST00000180852.1/70040, intron 5 of 6)	15	96073338	96079553	6216	2	402773	ENSMUST00000140253.1	-59766	ENSMUSG00000078925	D030018L15Rik	nuclear receptor coactivator 2 pseudogene	SMRT Uns
chr15	97373181	97373322	142	*	Intron (ENSMUST00000059433.7/239647, intron 4 of 5)	15	97361217	97384349	23133	1	239647	ENSMUST00000226495.1	11964	ENSMUSG00000044250	Pced1b	PC-esterase domain containing 1B	SMRT Uns
chr15	97449041	97449182	142	*	Distal Intergenic	15	97361217	97384349	23133	1	239647	ENSMUST00000226495.1	87824	ENSMUSG00000044250	Pced1b	PC-esterase domain containing 1B	SMRT Uns
chr15	98623633	98623774	142	*	Distal Intergenic	15	98630840	98639516	8677	1	12297	ENSMUST00000229223.1	-7066	ENSMUSG00000003352	Cacnb3	calcium channel, voltage-dependent, beta 3 subunit	SMRT Uns
chr15	99416654	99416795	142	*	Distal Intergenic	15	99424015	99424533	519	2	380969	ENSMUST00000160500.1	7738	ENSMUSG00000023009	Nckap5l	NCK-associated protein 5-like	SMRT Uns
chr15	99456373	99456514	142	*	Intron (ENSMUST00000023747.13/380969, intron 1 of 12)	15	99429421	99457712	28292	2	380969	ENSMUST00000161948.1	1198	ENSMUSG00000023009	Nckap5l	NCK-associated protein 5-like	SMRT Uns
chr15	101252698	101252839	142	*	Distal Intergenic	15	101254269	101274795	20527	1	15370	ENSMUST00000228985.1	-1430	ENSMUSG00000023034	Nr4a1	nuclear receptor subfamily 4, group A, member 1	SMRT Uns
chr15	101275751	101275892	142	*	Distal Intergenic	15	101272861	101273847	987	1	15370	ENSMUST00000231153.1	2890	ENSMUSG00000023034	Nr4a1	nuclear receptor subfamily 4, group A, member 1	SMRT Uns
chr15	103013570	103013711	142	*	Promoter	15	103013815	103017429	3615	1	15424	ENSMUST00000001709.2	-104	ENSMUSG00000022485	Hoxc5	homeobox C5	SMRT Uns
chr15	103515132	103515273	142	*	Promoter	15	103514920	103530052	15133	1	18574	ENSMUST00000227955.1	212	ENSMUSG00000022489	Pde1b	phosphodiesterase 1B, Ca2+-calmodulin dependent	SMRT Uns
chr15	103530513	103530654	142	*	Exon (ENSMUST00000023133.7/58200, exon 7 of 7)	15	103523718	103525080	1363	1	18574	ENSMUST00000227925.1	6795	ENSMUSG00000022489	Pde1b	phosphodiesterase 1B, Ca2+-calmodulin dependent	SMRT Uns
chr16	20426436	20426577	142	*	Promoter	16	20331303	20426394	95092	2	27416	ENSMUST00000079158.12	-42	ENSMUSG00000022822	Abcc5	ATP-binding cassette, sub-family C (CFTR/MRP), member 5	SMRT Uns
chr16	20622408	20622549	142	*	Intron (ENSMUST00000120394.7/110599584, intron 2 of 19)	16	20619215	20621287	2073	2	73047	ENSMUST00000052939.2	-1121	ENSMUSG00000051146	Camk2n2	calcium/calmodulin-dependent protein kinase II inhibitor 2	SMRT Uns
chr16	25958763	25958904	142	*	Exon (ENSMUST00000161614.1/ENSMUST00000161614.1, exon 2 of 2)	16	25972282	25985174	12893	2	210530	ENSMUST00000160067.1	26270	ENSMUSG00000038168	P3h2	prolyl 3-hydroxylase 2	SMRT Uns
chr16	26035693	26035834	142	*	Intron (ENSMUST00000039990.5/210530, intron 1 of 14)	16	25997161	26014593	17433	2	210530	ENSMUST00000159161.1	-21100	ENSMUSG00000038168	P3h2	prolyl 3-hydroxylase 2	SMRT Uns
chr16	26041422	26041563	142	*	Intron (ENSMUST00000039990.5/210530, intron 1 of 14)	16	25997161	26014593	17433	2	210530	ENSMUST00000159161.1	-26829	ENSMUSG00000038168	P3h2	prolyl 3-hydroxylase 2	SMRT Uns
chr16	26061265	26061406	142	*	Intron (ENSMUST00000039990.5/210530, intron 1 of 14)	16	25959288	26105784	146497	2	210530	ENSMUST00000039990.5	44378	ENSMUSG00000038168	P3h2	prolyl 3-hydroxylase 2	SMRT Uns
chr16	33691462	33691603	142	*	Intron (ENSMUST00000232568.1/77446, intron 1 of 16)	16	33684545	33769443	84899	1	77446	ENSMUST00000126532.1	6917	ENSMUSG00000075254	Heg1	heart development protein with EGF-like domains 1	SMRT Uns
chr16	33742917	33743058	142	*	Intron (ENSMUST00000232568.1/77446, intron 12 of 16)	16	33753156	33761012	7857	1	77446	ENSMUST00000152832.1	-10098	ENSMUSG00000075254	Heg1	heart development protein with EGF-like domains 1	SMRT Uns
chr16	33769967	33770108	142	*	Exon (ENSMUST00000152782.7/77446, exon 15 of 15)	16	33756523	33760858	4336	1	77446	ENSMUST00000146518.1	13444	ENSMUSG00000075254	Heg1	heart development protein with EGF-like domains 1	SMRT Uns
chr16	87665358	87665499	142	*	Distal Intergenic	16	87698945	87733346	34402	1	12013	ENSMUST00000026703.5	-33446	ENSMUSG00000025612	Bach1	BTB and CNC homology 1, basic leucine zipper transcription factor 1	SMRT Uns
chr16	87684826	87684967	142	*	Distal Intergenic	16	87698945	87733346	34402	1	12013	ENSMUST00000026703.5	-13978	ENSMUSG00000025612	Bach1	BTB and CNC homology 1, basic leucine zipper transcription factor 1	SMRT Uns
chr16	87746837	87746978	142	*	Distal Intergenic	16	87699004	87722920	23917	1	12013	ENSMUST00000156958.1	47833	ENSMUSG00000025612	Bach1	BTB and CNC homology 1, basic leucine zipper transcription factor 1	SMRT Uns
chr17	5728280	5728421	142	*	Intron (ENSMUST00000089185.5/224454, intron 7 of 8)	17	5798657	5802893	4237	1	78512	ENSMUST00000180924.7	-70236	ENSMUSG00000096965	3300005D01Rik	RIKEN cDNA 3300005D01 gene	SMRT Uns
chr17	5730713	5730854	142	*	Intron (ENSMUST00000089185.5/224454, intron 7 of 8)	17	5798657	5802893	4237	1	78512	ENSMUST00000180924.7	-67803	ENSMUSG00000096965	3300005D01Rik	RIKEN cDNA 3300005D01 gene	SMRT Uns
chr17	5733492	5733633	142	*	Intron (ENSMUST00000089185.5/224454, intron 8 of 8)	17	5798657	5802893	4237	1	78512	ENSMUST00000180924.7	-65024	ENSMUSG00000096965	3300005D01Rik	RIKEN cDNA 3300005D01 gene	SMRT Uns
chr17	5795989	5796130	142	*	Distal Intergenic	17	5798657	5802893	4237	1	78512	ENSMUST00000180924.7	-2527	ENSMUSG00000096965	3300005D01Rik	RIKEN cDNA 3300005D01 gene	SMRT Uns
chr17	5797491	5797632	142	*	Distal Intergenic	17	5798657	5802893	4237	1	78512	ENSMUST00000180924.7	-1025	ENSMUSG00000096965	3300005D01Rik	RIKEN cDNA 3300005D01 gene	SMRT Uns
chr17	5798639	5798780	142	*	Promoter	17	5798657	5802893	4237	1	78512	ENSMUST00000180924.7	0	ENSMUSG00000096965	3300005D01Rik	RIKEN cDNA 3300005D01 gene	SMRT Uns
chr17	5802667	5802808	142	*	Exon (ENSMUST00000180924.7/78512, exon 3 of 3)	17	5799652	5802894	3243	1	78512	ENSMUST00000181392.1	3015	ENSMUSG00000096965	3300005D01Rik	RIKEN cDNA 3300005D01 gene	SMRT Uns
chr17	5804481	5804622	142	*	Distal Intergenic	17	5799652	5802894	3243	1	78512	ENSMUST00000181392.1	4829	ENSMUSG00000096965	3300005D01Rik	RIKEN cDNA 3300005D01 gene	SMRT Uns
chr17	5807915	5808056	142	*	Distal Intergenic	17	5799652	5802894	3243	1	78512	ENSMUST00000181392.1	8263	ENSMUSG00000096965	3300005D01Rik	RIKEN cDNA 3300005D01 gene	SMRT Uns
chr17	5929174	5929315	142	*	Intron (ENSMUST00000002436.10/66616, intron 17 of 17)	17	5941280	6039168	97889	1	20975	ENSMUST00000115791.9	-11965	ENSMUSG00000023805	Synj2	synaptojanin 2	SMRT Uns
chr17	6008115	6008256	142	*	Promoter	17	6008034	6017627	9594	1	20975	ENSMUST00000232567.1	81	ENSMUSG00000023805	Synj2	synaptojanin 2	SMRT Uns
chr17	24632569	24632710	142	*	Promoter	17	24632680	24638836	6157	1	18207	ENSMUST00000234308.1	0	ENSMUSG00000041429	Nthl1	nth (endonuclease III)-like 1 (E.coli)	SMRT Uns
chr17	24730213	24730354	142	*	Intron (ENSMUST00000170239.8/66211, intron 2 of 9)	17	24728174	24733364	5191	1	66211	ENSMUST00000183214.1	2039	ENSMUSG00000002500	Rpl3l	ribosomal protein L3-like	SMRT Uns
chr17	26466748	26466889	142	*	Distal Intergenic	17	26506516	26507723	1208	2	19252	ENSMUST00000146077.1	40834	ENSMUSG00000024190	Dusp1	dual specificity phosphatase 1	SMRT Uns
chr17	26508012	26508153	142	*	Promoter	17	26506516	26507723	1208	2	19252	ENSMUST00000146077.1	-289	ENSMUSG00000024190	Dusp1	dual specificity phosphatase 1	SMRT Uns
chr17	26518480	26518621	142	*	Distal Intergenic	17	26505590	26508519	2930	2	19252	ENSMUST00000025025.6	-9961	ENSMUSG00000024190	Dusp1	dual specificity phosphatase 1	SMRT Uns
chr17	26532777	26532918	142	*	Distal Intergenic	17	26505590	26508519	2930	2	19252	ENSMUST00000025025.6	-24258	ENSMUSG00000024190	Dusp1	dual specificity phosphatase 1	SMRT Uns
chr17	31774079	31774220	142	*	Distal Intergenic	17	31849754	31851575	1822	2	17691	ENSMUST00000234867.1	77355	ENSMUSG00000024042	Sik1	salt inducible kinase 1	SMRT Uns
chr17	31834553	31834694	142	*	Distal Intergenic	17	31849754	31851575	1822	2	17691	ENSMUST00000234867.1	16881	ENSMUSG00000024042	Sik1	salt inducible kinase 1	SMRT Uns
chr17	31835762	31835903	142	*	Distal Intergenic	17	31849754	31851575	1822	2	17691	ENSMUST00000234867.1	15672	ENSMUSG00000024042	Sik1	salt inducible kinase 1	SMRT Uns
chr17	35186305	35186446	142	*	Intron (ENSMUST00000097336.4/16988, intron 3 of 3)	17	35185095	35188439	3345	2	16988	ENSMUST00000097336.4	1993	ENSMUSG00000073412	Lst1	leukocyte specific transcript 1	SMRT Uns
chr17	35725765	35725906	142	*	Distal Intergenic	17	35690059	35704621	14563	2	12305	ENSMUST00000134995.7	-21144	ENSMUSG00000003534	Ddr1	discoidin domain receptor family, member 1	SMRT Uns
chr17	47943201	47943342	142	*	Distal Intergenic	17	47867133	47924645	57513	2	74123	ENSMUST00000113265.7	-18556	ENSMUSG00000023991	Foxp4	forkhead box P4	SMRT Uns
chr17	57249433	57249574	142	*	Promoter	17	57249455	57263427	13973	1	106628	ENSMUST00000224947.1	0	ENSMUSG00000019487	Trip10	thyroid hormone receptor interactor 10	SMRT Uns
chr17	74440520	74440661	142	*	Intron (ENSMUST00000052124.8/268973, intron 5 of 8)	17	74426828	74448206	21379	2	268973	ENSMUST00000234086.1	7545	ENSMUSG00000039193	Nlrc4	NLR family, CARD domain containing 4	SMRT Uns
chr17	84181835	84181976	142	*	Downstream (1-2kb)	17	84183931	84187947	4017	2	12193	ENSMUST00000060366.6	5971	ENSMUSG00000045817	Zfp36l2	zinc finger protein 36, C3H type-like 2	SMRT Uns
chr18	36356668	36356809	142	*	Intron (ENSMUST00000139727.1/66060, intron 1 of 1)	18	36348774	36393370	44597	1	66060	ENSMUST00000152804.8	7894	ENSMUSG00000046727	Cystm1	cysteine-rich transmembrane module containing 1	SMRT Uns
chr18	36359166	36359307	142	*	Intron (ENSMUST00000139727.1/66060, intron 1 of 1)	18	36348774	36393370	44597	1	66060	ENSMUST00000152804.8	10392	ENSMUSG00000046727	Cystm1	cysteine-rich transmembrane module containing 1	SMRT Uns
chr18	36727779	36727920	142	*	Distal Intergenic	18	36725074	36726736	1663	2	12475	ENSMUST00000061829.6	-1043	ENSMUSG00000051439	Cd14	CD14 antigen	SMRT Uns
chr18	39020963	39021104	142	*	Intron (ENSMUST00000148850.7/71302, intron 2 of 5)	18	38993476	39371162	377687	1	71302	ENSMUST00000155576.7	27487	ENSMUSG00000036452	Arhgap26	Rho GTPase activating protein 26	SMRT Uns
chr18	39026539	39026680	142	*	Intron (ENSMUST00000148850.7/71302, intron 2 of 5)	18	38993476	39371162	377687	1	71302	ENSMUST00000155576.7	33063	ENSMUSG00000036452	Arhgap26	Rho GTPase activating protein 26	SMRT Uns
chr18	39051249	39051390	142	*	Intron (ENSMUST00000148850.7/71302, intron 2 of 5)	18	39099311	39126933	27623	1	71302	ENSMUST00000123820.1	-47921	ENSMUSG00000036452	Arhgap26	Rho GTPase activating protein 26	SMRT Uns
chr18	39319840	39319981	142	*	Intron (ENSMUST00000097593.8/71302, intron 20 of 22)	18	39296785	39371129	74345	1	71302	ENSMUST00000151757.7	23055	ENSMUSG00000036452	Arhgap26	Rho GTPase activating protein 26	SMRT Uns
chr18	39369474	39369615	142	*	Exon (ENSMUST00000135378.1/ENSMUST00000135378.1, exon 4 of 4)	18	39362583	39367056	4474	1	71302	ENSMUST00000133247.1	6891	ENSMUSG00000036452	Arhgap26	Rho GTPase activating protein 26	SMRT Uns
chr18	39416805	39416946	142	*	Intron (ENSMUST00000115567.7/14815, intron 7 of 8)	18	39362583	39367056	4474	1	71302	ENSMUST00000133247.1	54222	ENSMUSG00000036452	Arhgap26	Rho GTPase activating protein 26	SMRT Uns
chr18	61108575	61108716	142	*	Intron (ENSMUST00000025523.12/12978, intron 2 of 21)	18	61105852	61132149	26298	1	12978	ENSMUST00000115268.3	2723	ENSMUSG00000024621	Csf1r	colony stimulating factor 1 receptor	SMRT Uns
chr19	3687998	3688139	142	*	Distal Intergenic	19	3621671	3686564	64894	2	16973	ENSMUST00000176867.1	-1434	ENSMUSG00000024913	Lrp5	low density lipoprotein receptor-related protein 5	SMRT Uns
chr19	3929897	3930038	142	*	Promoter	19	3913493	3929761	16269	2	67689	ENSMUST00000051803.6	-136	ENSMUSG00000024885	Aldh3b1	aldehyde dehydrogenase 3 family, member B1	SMRT Uns
chr19	4138107	4138248	142	*	Intron (ENSMUST00000025761.6/73660, intron 3 of 5)	19	4135425	4139609	4185	2	73660	ENSMUST00000025761.6	1361	ENSMUSG00000024842	Cabp4	calcium binding protein 4	SMRT Uns
chr19	18639129	18639270	142	*	Exon (ENSMUST00000161080.1/225994, exon 3 of 6)	19	18631962	18637299	5338	1	225994	ENSMUST00000162446.1	7167	ENSMUSG00000037847	Nmrk1	nicotinamide riboside kinase 1	SMRT Uns
chr19	36918566	36918707	142	*	Promoter	19	36917550	36919615	2066	2	72514	ENSMUST00000057337.7	908	ENSMUSG00000047632	Fgfbp3	fibroblast growth factor binding protein 3	SMRT Uns
