Gene	Ctrl.0h	Ctrl.CpG.6h	Emp_CpG_6h	Emp_Uns	NCoR1_CpG_6h	NCoR1_Uns	SMRT.0h	SMRT.CpG.6h
13022	Mir3471-1	6.25785337607531	6.29339864853023	6.22191137551199	6.31298012754611	6.22191137551199	6.22191137551199	6.25629447736681	6.38497847582527
13023	Mir3471-2	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13024	Mir3472	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13025	Mir3473a	6.36480616586455	6.57268403023069	6.30235162096704	6.51605982691226	6.65623811797162	6.58935702174392	6.59289439301153	6.60194761282965
13026	Mir3473c	6.22191137551199	6.33981170742504	6.22191137551199	6.31298012754611	6.22191137551199	6.22191137551199	6.31698254739918	6.33017486721939
13027	Mir3473d	6.33483015010108	6.29001492590056	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.3026509375576	6.22191137551199
13028	Mir3473e	6.22191137551199	6.26147896818089	6.22191137551199	6.22191137551199	6.22191137551199	6.30548610207951	6.28529484451282	6.38861054191283
13029	Mir3473f	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13030	Mir3473g	6.25135146586469	6.41157555469051	6.30709866285715	6.22191137551199	6.29907646011862	6.22191137551199	6.31539601947905	6.33554294790894
13031	Mir3474	6.25614781358843	6.25726376431319	6.22191137551199	6.22191137551199	6.22191137551199	6.35959319123031	6.33246716653529	6.25568762670049
13032	Mir3475	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13033	Mir34a	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13034	Mir34b	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13035	Mir34c	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13036	Mir350	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.25554264113537
13037	Mir351	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13038	Mir3544	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13039	Mir3547	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13040	Mir3569	6.25614781358843	6.25726376431319	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.26351656335671
13041	Mir3572	6.22191137551199	6.22191137551199	6.22191137551199	6.28632807543835	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13042	Mir361	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13043	Mir362	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13044	Mir3620	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13045	Mir363	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13046	Mir365-1	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13047	Mir365-2	6.28745503337913	6.26194225944846	6.342314592753	6.28632807543835	6.22191137551199	6.2810241481508	6.22191137551199	6.22191137551199
13048	Mir367	6.25272602028345	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.25470794944668	6.22191137551199
13049	Mir369	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13050	Mir370	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13051	Mir374b	6.25272602028345	6.25726376431319	6.22191137551199	6.28632807543835	6.22191137551199	6.22191137551199	6.25201255047821	6.22191137551199
13052	Mir374c	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13053	Mir375	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13054	Mir376a	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13055	Mir376b	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13056	Mir376c	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13057	Mir377	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13058	Mir378a	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.2810241481508	6.22191137551199	6.28069924781645
13059	Mir378b	6.29974078284186	6.26147896818089	6.22191137551199	6.28632807543835	6.22191137551199	6.22191137551199	6.27050774163494	6.25554264113537
13060	Mir378c	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13061	Mir378d	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13062	Mir379	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13063	Mir380	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13064	Mir381	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13065	Mir382	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13066	Mir383	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13067	Mir384	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.25998928349478	6.22191137551199
13068	Mir3960	6.47486914687947	6.31816837146794	6.30235162096704	6.5419188287206	6.44677965652498	6.56412259429327	6.44664982480999	6.31672914292573
13069	Mir3961	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13070	Mir3962	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13071	Mir3963	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13072	Mir3964	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13073	Mir3965	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13074	Mir3966	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13075	Mir3967	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13076	Mir3968	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13077	Mir3969	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13078	Mir3970	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13079	Mir3971	6.28403324007415	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13080	Mir409	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13081	Mir410	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13082	Mir411	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13083	Mir412	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13084	Mir421	6.32539480061186	6.33686224091857	6.22191137551199	6.22191137551199	6.22191137551199	6.30548610207951	6.28688137243295	6.26016150887571
13085	Mir423	6.26352793064841	6.31039805709614	6.22191137551199	6.28632807543835	6.22191137551199	6.22191137551199	6.22191137551199	6.25568762670049
13086	Mir425	6.61396007437051	6.84396893413042	6.71661294839255	6.41461588870276	6.80716201229468	6.50245737817549	6.62307415934758	6.79202926797907
13087	Mir429	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13088	Mir431	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13089	Mir432	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13090	Mir433	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13091	Mir434	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13092	Mir448	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13093	Mir449a	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13094	Mir449b	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13095	Mir449c	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13096	Mir450-1	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13097	Mir450-2	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13098	Mir450b	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13099	Mir451a	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13100	Mir451b	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13101	Mir452	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13102	Mir453	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13103	Mir455	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13104	Mir463	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13105	Mir465	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13106	Mir465b-1	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13107	Mir465b-2	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13108	Mir465c-1	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13109	Mir465c-2	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13110	Mir465d	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13111	Mir466	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13112	Mir466b-1	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13113	Mir466b-2	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13114	Mir466b-3	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13115	Mir466b-4	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13116	Mir466b-5	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13117	Mir466b-6	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13118	Mir466b-7	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13119	Mir466b-8	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13120	Mir466c-1	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13121	Mir466c-2	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13122	Mir466d	6.22191137551199	6.22191137551199	6.22191137551199	6.33669277396583	6.22191137551199	6.22191137551199	6.25249827057813	6.22191137551199
13123	Mir466e	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13124	Mir466f-1	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13125	Mir466f-2	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13126	Mir466f-3	6.33077715100244	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.2810241481508	6.22191137551199	6.28806607837195
13127	Mir466f-4	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13128	Mir466g	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13129	Mir466h	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13130	Mir466i	6.42766666827918	6.54227065566739	6.38753890831221	6.3506167974179	6.22191137551199	6.44507486838221	6.45556690820595	6.53721376346654
13131	Mir466j	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13132	Mir466k	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13133	Mir466l	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13134	Mir466m	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13135	Mir466n	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13136	Mir466o	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13137	Mir466p	6.22191137551199	6.26147896818089	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13138	Mir466q	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13139	Mir467a-1	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13140	Mir467a-10	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13141	Mir467a-2	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13142	Mir467a-3	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13143	Mir467a-4	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13144	Mir467a-5	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13145	Mir467a-6	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13146	Mir467a-7	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13147	Mir467a-8	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13148	Mir467a-9	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13149	Mir467b	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13150	Mir467c	6.43142340548578	6.37937930009394	6.44972962325481	6.42776152599995	6.31325279137879	6.45109658890852	6.37775610005756	6.3639511184079
13151	Mir467d	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13152	Mir467e	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13153	Mir467f	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13154	Mir467g	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13155	Mir467h	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13156	Mir468	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13157	Mir470	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13158	Mir471	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13159	Mir483	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13160	Mir484	6.28265868565539	6.22191137551199	6.22191137551199	6.3031168456779	6.22191137551199	6.22191137551199	6.25629447736681	6.25554264113537
13161	Mir485	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13162	Mir486	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13163	Mir487b	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13164	Mir488	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13165	Mir489	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13166	Mir490	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13167	Mir491	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.25554264113537
13168	Mir493	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13169	Mir494	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13170	Mir495	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13171	Mir496a	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13172	Mir496b	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13173	Mir497	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13174	Mir497b	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13175	Mir499	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13176	Mir500	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.25998928349478	6.22191137551199
13177	Mir501	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13178	Mir503	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13179	Mir504	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13180	Mir5046	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13181	Mir505	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.29907646011862	6.22191137551199	6.22191137551199	6.22191137551199
13182	Mir509	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13183	Mir5098	6.43284659182862	6.38252645760059	6.38753890831221	6.36753354560427	6.31325279137879	6.2810241481508	6.37578806312717	6.43599438727359
13184	Mir5099	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13185	Mir5100	6.22191137551199	6.29001492590056	6.30709866285715	6.22191137551199	6.22191137551199	6.22191137551199	6.3527390646011	6.22191137551199
13186	Mir5101	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13187	Mir5103	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13188	Mir5104	6.25614781358843	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.26016150887571
13189	Mir5106	6.28696245835989	6.30462719252039	6.22191137551199	6.22191137551199	6.22191137551199	6.30548610207951	6.22191137551199	6.22191137551199
13190	Mir5107	7.20023619253696	7.18099577174614	7.00160618600902	7.10521603600311	6.97239053399242	7.11392639830654	7.23442478427682	7.10288584113364
13191	Mir5108	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13192	Mir511	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13193	Mir5110	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13194	Mir5112	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13195	Mir5113	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13196	Mir5114	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13197	Mir5116	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13198	Mir5118	6.22191137551199	6.22191137551199	6.30235162096704	6.22191137551199	6.31325279137879	6.22191137551199	6.22191137551199	6.22191137551199
13199	Mir5119	6.31455412307154	6.45505820020902	6.36928937779976	6.22191137551199	6.39041787598542	6.22191137551199	6.32716895928429	6.35472810299534
13200	Mir5120	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13201	Mir5121	6.37084265463313	6.48241023568915	6.30709866285715	6.31298012754611	6.22191137551199	6.30548610207951	6.44659567118421	6.42816514823481
13202	Mir5122	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13203	Mir5123	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.2810241481508	6.22191137551199	6.22191137551199
13204	Mir5124a	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13205	Mir5124b	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13206	Mir5125	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13207	Mir5126	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13208	Mir5127	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13209	Mir5128	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13210	Mir5129	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
13211	Mir5130	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
